PERF,app_time,type,operation,name,duration
PERF,10333,sb_Control,render,"backgroundTable",0
PERF,10333,sb_String,render,"8",0
PERF,10333,sb_RenderExtension,render,"text",0
PERF,10333,sb_Control,render,"backgroundTable.8.1",0
PERF,10333,sb_String,render,"9",0
PERF,10333,sb_RenderExtension,render,"text",0
PERF,10333,sb_Control,render,"backgroundTable.9.1",0
PERF,10333,sb_String,render,"10",0
PERF,10333,sb_RenderExtension,render,"text",0
PERF,10333,sb_Control,render,"backgroundTable.10.1",0
PERF,10333,sb_String,render,"11",0
PERF,10333,sb_RenderExtension,render,"text",0
PERF,10333,sb_Control,render,"backgroundTable.11.1",0
PERF,10333,sb_String,render,"12",0
PERF,10333,sb_RenderExtension,render,"text",0
PERF,10333,sb_Control,render,"backgroundTable.12.1",0
PERF,10333,sb_String,render,"1",0
PERF,10333,sb_RenderExtension,render,"text",0
PERF,10333,sb_Control,render,"backgroundTable.13.1",0
PERF,10334,sb_String,render,"2",0
PERF,10334,sb_RenderExtension,render,"text",1
PERF,10334,sb_Control,render,"backgroundTable.14.1",1
PERF,10334,sb_String,render,"3",0
PERF,10334,sb_RenderExtension,render,"text",0
PERF,10334,sb_Control,render,"backgroundTable.15.1",0
PERF,10334,sb_String,render,"4",0
PERF,10334,sb_RenderExtension,render,"text",0
PERF,10334,sb_Control,render,"backgroundTable.16.1",0
PERF,10334,sb_String,render,"5",0
PERF,10334,sb_RenderExtension,render,"text",0
PERF,10334,sb_Control,render,"backgroundTable.17.1",0
PERF,10334,sb_String,render,"6",0
PERF,10334,sb_RenderExtension,render,"text",0
PERF,10334,sb_Control,render,"backgroundTable.18.1",0
PERF,10335,sb_Image,render,"images/scrollingListBG.png",1
PERF,10335,sb_RenderExtension,render,"image",1
PERF,10335,sb_Control,render,"whiteFill",1
PERF,10335,sb_Control,render,"foregroundTable",0
PERF,10335,sb_String,render,"1",0
PERF,10335,sb_RenderExtension,render,"text",0
PERF,10335,sb_Control,render,"foregroundTable.13.1",0
PERF,10335,sb_Control,render,"backgroundTable",0
PERF,10335,sb_String,render,"56",0
PERF,10335,sb_RenderExtension,render,"text",0
PERF,10335,sb_Control,render,"backgroundTable.56.1",0
PERF,10335,sb_String,render,"57",0
PERF,10335,sb_RenderExtension,render,"text",0
PERF,10335,sb_Control,render,"backgroundTable.57.1",0
PERF,10335,sb_String,render,"58",0
PERF,10335,sb_RenderExtension,render,"text",0
PERF,10335,sb_Control,render,"backgroundTable.58.1",0
PERF,10335,sb_String,render,"59",0
PERF,10335,sb_RenderExtension,render,"text",0
PERF,10335,sb_Control,render,"backgroundTable.59.1",0
PERF,10335,sb_String,render,"60",0
PERF,10335,sb_RenderExtension,render,"text",0
PERF,10335,sb_Control,render,"backgroundTable.60.1",0
PERF,10335,sb_String,render,"1",0
PERF,10335,sb_RenderExtension,render,"text",0
PERF,10336,sb_Control,render,"backgroundTable.61.1",1
PERF,10336,sb_String,render,"2",0
PERF,10336,sb_RenderExtension,render,"text",0
PERF,10336,sb_Control,render,"backgroundTable.62.1",0
PERF,10336,sb_String,render,"3",0
PERF,10336,sb_RenderExtension,render,"text",0
PERF,10336,sb_Control,render,"backgroundTable.63.1",0
PERF,10336,sb_String,render,"4",0
PERF,10336,sb_RenderExtension,render,"text",0
PERF,10336,sb_Control,render,"backgroundTable.64.1",0
PERF,10336,sb_String,render,"5",0
PERF,10336,sb_RenderExtension,render,"text",0
PERF,10336,sb_Control,render,"backgroundTable.65.1",0
PERF,10336,sb_String,render,"6",0
PERF,10336,sb_RenderExtension,render,"text",0
PERF,10336,sb_Control,render,"backgroundTable.66.1",0
PERF,10337,sb_Image,render,"images/scrollingListBG.png",1
PERF,10337,sb_RenderExtension,render,"image",1
PERF,10337,sb_Control,render,"whiteFill",1
PERF,10337,sb_Control,render,"foregroundTable",0
PERF,10337,sb_String,render,"1",0
PERF,10337,sb_RenderExtension,render,"text",0
PERF,10337,sb_Control,render,"foregroundTable.61.1",0
PERF,10337,sb_RenderExtension,render,"fill",0
PERF,10337,sb_Control,render,"TitleBarColour",0
PERF,10337,sb_String,render,"DAY",0
PERF,10337,sb_RenderExtension,render,"text",0
PERF,10337,sb_Control,render,"dayText",0
PERF,10338,sb_String,render,"MONTH",1
PERF,10338,sb_RenderExtension,render,"text",1
PERF,10338,sb_Control,render,"monthText",1
PERF,10338,sb_String,render,"YEAR",0
PERF,10338,sb_RenderExtension,render,"text",0
PERF,10338,sb_Control,render,"yearText",0
PERF,10338,sb_String,render,"HOUR",0
PERF,10338,sb_RenderExtension,render,"text",0
PERF,10338,sb_Control,render,"hourText",0
PERF,10338,sb_String,render,"MINUTE",0
PERF,10338,sb_RenderExtension,render,"text",0
PERF,10338,sb_Control,render,"minuteText",0
PERF,10339,sb_Image,render,"images/backButtonColour.png",1
PERF,10339,sb_RenderExtension,render,"image",1
PERF,10340,sb_Image,render,"images/timeIconBG.png",1
PERF,10340,sb_RenderExtension,render,"image",1
PERF,10340,sb_Control,render,"backButtonColour",2
PERF,10340,sb_String,render,"BACK",0
PERF,10340,sb_RenderExtension,render,"text",0
PERF,10340,sb_Control,render,"cycle",0
PERF,10340,sb_Layer,render,"dateLayer",16
PERF,10340,sb_Screen,render,"dateScreen",36
PERF,10348,sb_Screen,render,"display_update",8
PERF,10348,sb_Event,dispatch,"gre.redraw",0
PERF,10352,sb_Screen,size,"dateScreen",4
PERF,10372,sb_Image,render,"images/Backgrounds/washerBG.png",20
PERF,10372,sb_RenderExtension,render,"image",20
PERF,10372,sb_Control,render,"background",20
PERF,10373,sb_Layer,render,"background",21
PERF,10373,sb_Control,render,"backgroundTable",0
PERF,10373,sb_String,render,"27",0
PERF,10373,sb_RenderExtension,render,"text",0
PERF,10373,sb_Control,render,"backgroundTable.27.1",0
PERF,10373,sb_String,render,"28",0
PERF,10373,sb_RenderExtension,render,"text",0
PERF,10373,sb_Control,render,"backgroundTable.28.1",0
PERF,10373,sb_String,render,"29",0
PERF,10373,sb_RenderExtension,render,"text",0
PERF,10373,sb_Control,render,"backgroundTable.29.1",0
PERF,10373,sb_String,render,"30",0
PERF,10373,sb_RenderExtension,render,"text",0
PERF,10373,sb_Control,render,"backgroundTable.30.1",0
PERF,10373,sb_String,render,"31",0
PERF,10373,sb_RenderExtension,render,"text",0
PERF,10373,sb_Control,render,"backgroundTable.31.1",0
PERF,10373,sb_String,render,"1",0
PERF,10373,sb_RenderExtension,render,"text",0
PERF,10373,sb_Control,render,"backgroundTable.32.1",0
PERF,10373,sb_String,render,"2",0
PERF,10373,sb_RenderExtension,render,"text",0
PERF,10373,sb_Control,render,"backgroundTable.33.1",0
PERF,10373,sb_String,render,"3",0
PERF,10373,sb_RenderExtension,render,"text",0
PERF,10373,sb_Control,render,"backgroundTable.34.1",0
PERF,10373,sb_String,render,"4",0
PERF,10374,sb_RenderExtension,render,"text",1
PERF,10374,sb_Control,render,"backgroundTable.35.1",1
PERF,10374,sb_String,render,"5",0
PERF,10374,sb_RenderExtension,render,"text",0
PERF,10374,sb_Control,render,"backgroundTable.36.1",0
PERF,10374,sb_String,render,"6",0
PERF,10374,sb_RenderExtension,render,"text",0
PERF,10374,sb_Control,render,"backgroundTable.37.1",0
PERF,10375,sb_Image,render,"images/scrollingListBG.png",1
PERF,10375,sb_RenderExtension,render,"image",1
PERF,10375,sb_Control,render,"whiteFill",1
PERF,10375,sb_Control,render,"foregroundTable",0
PERF,10375,sb_String,render,"1",0
PERF,10375,sb_RenderExtension,render,"text",0
PERF,10375,sb_Control,render,"foregroundTable.32.1",0
PERF,10375,sb_Control,render,"backgroundTable",0
PERF,10375,sb_String,render,"August",0
PERF,10375,sb_RenderExtension,render,"text",0
PERF,10375,sb_Control,render,"backgroundTable.8.1",0
PERF,10375,sb_String,render,"September",0
PERF,10375,sb_RenderExtension,render,"text",0
PERF,10375,sb_Control,render,"backgroundTable.9.1",0
PERF,10375,sb_String,render,"October",0
PERF,10375,sb_RenderExtension,render,"text",0
PERF,10375,sb_Control,render,"backgroundTable.10.1",0
PERF,10375,sb_String,render,"November",0
PERF,10375,sb_RenderExtension,render,"text",0
PERF,10375,sb_Control,render,"backgroundTable.11.1",0
PERF,10376,sb_String,render,"December",0
PERF,10376,sb_RenderExtension,render,"text",1
PERF,10376,sb_Control,render,"backgroundTable.12.1",1
PERF,10376,sb_String,render,"January",0
PERF,10376,sb_RenderExtension,render,"text",0
PERF,10376,sb_Control,render,"backgroundTable.13.1",0
PERF,10376,sb_String,render,"Febuary",0
PERF,10376,sb_RenderExtension,render,"text",0
PERF,10376,sb_Control,render,"backgroundTable.14.1",0
PERF,10376,sb_String,render,"March",0
PERF,10376,sb_RenderExtension,render,"text",0
PERF,10376,sb_Control,render,"backgroundTable.15.1",0
PERF,10376,sb_String,render,"April",0
PERF,10377,sb_RenderExtension,render,"text",1
PERF,10377,sb_Control,render,"backgroundTable.16.1",1
PERF,10377,sb_String,render,"May",0
PERF,10377,sb_RenderExtension,render,"text",0
PERF,10377,sb_Control,render,"backgroundTable.17.1",0
PERF,10377,sb_String,render,"June",0
PERF,10377,sb_RenderExtension,render,"text",0
PERF,10377,sb_Control,render,"backgroundTable.18.1",0
PERF,10378,sb_Image,render,"images/scrollingListBG.png",1
PERF,10378,sb_RenderExtension,render,"image",1
PERF,10378,sb_Control,render,"whiteFill",1
PERF,10378,sb_Control,render,"foregroundTable",0
PERF,10378,sb_String,render,"January",0
PERF,10378,sb_RenderExtension,render,"text",0
PERF,10378,sb_Control,render,"foregroundTable.13.1",0
PERF,10378,sb_Control,render,"backgroundTable",0
PERF,10378,sb_String,render,"2012",0
PERF,10378,sb_RenderExtension,render,"text",0
PERF,10378,sb_Control,render,"backgroundTable.12.1",0
PERF,10379,sb_String,render,"2013",1
PERF,10379,sb_RenderExtension,render,"text",1
PERF,10379,sb_Control,render,"backgroundTable.13.1",1
PERF,10379,sb_String,render,"2014",0
PERF,10379,sb_RenderExtension,render,"text",0
PERF,10379,sb_Control,render,"backgroundTable.14.1",0
PERF,10379,sb_String,render,"2015",0
PERF,10379,sb_RenderExtension,render,"text",0
PERF,10379,sb_Control,render,"backgroundTable.15.1",0
PERF,10379,sb_String,render,"2016",0
PERF,10379,sb_RenderExtension,render,"text",0
PERF,10379,sb_Control,render,"backgroundTable.16.1",0
PERF,10379,sb_String,render,"2001",0
PERF,10379,sb_RenderExtension,render,"text",0
PERF,10379,sb_Control,render,"backgroundTable.17.1",0
PERF,10379,sb_String,render,"2002",0
PERF,10379,sb_RenderExtension,render,"text",0
PERF,10379,sb_Control,render,"backgroundTable.18.1",0
PERF,10379,sb_String,render,"2003",0
PERF,10379,sb_RenderExtension,render,"text",0
PERF,10379,sb_Control,render,"backgroundTable.19.1",0
PERF,10380,sb_String,render,"2004",0
PERF,10380,sb_RenderExtension,render,"text",1
PERF,10380,sb_Control,render,"backgroundTable.20.1",1
PERF,10380,sb_String,render,"2005",0
PERF,10380,sb_RenderExtension,render,"text",0
PERF,10380,sb_Control,render,"backgroundTable.21.1",0
PERF,10380,sb_String,render,"2006",0
PERF,10380,sb_RenderExtension,render,"text",0
PERF,10380,sb_Control,render,"backgroundTable.22.1",0
PERF,10381,sb_Image,render,"images/scrollingListBG.png",1
PERF,10381,sb_RenderExtension,render,"image",1
PERF,10381,sb_Control,render,"whiteFill",1
PERF,10381,sb_Control,render,"foregroundTable",0
PERF,10381,sb_String,render,"2001",0
PERF,10381,sb_RenderExtension,render,"text",0
PERF,10381,sb_Control,render,"foregroundTable.17.1",0
PERF,10381,sb_Control,render,"backgroundTable",0
PERF,10381,sb_String,render,"8",0
PERF,10381,sb_RenderExtension,render,"text",0
PERF,10381,sb_Control,render,"backgroundTable.8.1",0
PERF,10381,sb_String,render,"9",0
PERF,10381,sb_RenderExtension,render,"text",0
PERF,10381,sb_Control,render,"backgroundTable.9.1",0
PERF,10381,sb_String,render,"10",0
PERF,10381,sb_RenderExtension,render,"text",0
PERF,10381,sb_Control,render,"backgroundTable.10.1",0
PERF,10381,sb_String,render,"11",0
PERF,10381,sb_RenderExtension,render,"text",0
PERF,10381,sb_Control,render,"backgroundTable.11.1",0
PERF,10382,sb_String,render,"12",1
PERF,10382,sb_RenderExtension,render,"text",1
PERF,10382,sb_Control,render,"backgroundTable.12.1",1
PERF,10382,sb_String,render,"1",0
PERF,10382,sb_RenderExtension,render,"text",0
PERF,10382,sb_Control,render,"backgroundTable.13.1",0
PERF,10382,sb_String,render,"2",0
PERF,10382,sb_RenderExtension,render,"text",0
PERF,10382,sb_Control,render,"backgroundTable.14.1",0
PERF,10382,sb_String,render,"3",0
PERF,10382,sb_RenderExtension,render,"text",0
PERF,10382,sb_Control,render,"backgroundTable.15.1",0
PERF,10382,sb_String,render,"4",0
PERF,10382,sb_RenderExtension,render,"text",0
PERF,10382,sb_Control,render,"backgroundTable.16.1",0
PERF,10382,sb_String,render,"5",0
PERF,10382,sb_RenderExtension,render,"text",0
PERF,10382,sb_Control,render,"backgroundTable.17.1",0
PERF,10382,sb_String,render,"6",0
PERF,10382,sb_RenderExtension,render,"text",0
PERF,10382,sb_Control,render,"backgroundTable.18.1",0
PERF,10383,sb_Image,render,"images/scrollingListBG.png",1
PERF,10383,sb_RenderExtension,render,"image",1
PERF,10383,sb_Control,render,"whiteFill",1
PERF,10383,sb_Control,render,"foregroundTable",0
PERF,10383,sb_String,render,"1",0
PERF,10383,sb_RenderExtension,render,"text",0
PERF,10383,sb_Control,render,"foregroundTable.13.1",0
PERF,10383,sb_Control,render,"backgroundTable",0
PERF,10383,sb_String,render,"56",0
PERF,10383,sb_RenderExtension,render,"text",0
PERF,10383,sb_Control,render,"backgroundTable.56.1",0
PERF,10383,sb_String,render,"57",0
PERF,10383,sb_RenderExtension,render,"text",0
PERF,10383,sb_Control,render,"backgroundTable.57.1",0
PERF,10384,sb_String,render,"58",0
PERF,10384,sb_RenderExtension,render,"text",1
PERF,10384,sb_Control,render,"backgroundTable.58.1",1
PERF,10384,sb_String,render,"59",0
PERF,10384,sb_RenderExtension,render,"text",0
PERF,10384,sb_Control,render,"backgroundTable.59.1",0
PERF,10384,sb_String,render,"60",0
PERF,10384,sb_RenderExtension,render,"text",0
PERF,10384,sb_Control,render,"backgroundTable.60.1",0
PERF,10384,sb_String,render,"1",0
PERF,10384,sb_RenderExtension,render,"text",0
PERF,10384,sb_Control,render,"backgroundTable.61.1",0
PERF,10384,sb_String,render,"2",0
PERF,10384,sb_RenderExtension,render,"text",0
PERF,10384,sb_Control,render,"backgroundTable.62.1",0
PERF,10384,sb_String,render,"3",0
PERF,10384,sb_RenderExtension,render,"text",0
PERF,10384,sb_Control,render,"backgroundTable.63.1",0
PERF,10384,sb_String,render,"4",0
PERF,10384,sb_RenderExtension,render,"text",0
PERF,10384,sb_Control,render,"backgroundTable.64.1",0
PERF,10384,sb_String,render,"5",0
PERF,10384,sb_RenderExtension,render,"text",0
PERF,10384,sb_Control,render,"backgroundTable.65.1",0
PERF,10384,sb_String,render,"6",0
PERF,10384,sb_RenderExtension,render,"text",0
PERF,10384,sb_Control,render,"backgroundTable.66.1",0
PERF,10385,sb_Image,render,"images/scrollingListBG.png",1
PERF,10385,sb_RenderExtension,render,"image",1
PERF,10385,sb_Control,render,"whiteFill",1
PERF,10385,sb_Control,render,"foregroundTable",0
PERF,10385,sb_String,render,"1",0
PERF,10385,sb_RenderExtension,render,"text",0
PERF,10385,sb_Control,render,"foregroundTable.61.1",0
PERF,10386,sb_RenderExtension,render,"fill",1
PERF,10386,sb_Control,render,"TitleBarColour",1
PERF,10386,sb_String,render,"DAY",0
PERF,10386,sb_RenderExtension,render,"text",0
PERF,10386,sb_Control,render,"dayText",0
PERF,10386,sb_String,render,"MONTH",0
PERF,10386,sb_RenderExtension,render,"text",0
PERF,10386,sb_Control,render,"monthText",0
PERF,10386,sb_String,render,"YEAR",0
PERF,10386,sb_RenderExtension,render,"text",0
PERF,10386,sb_Control,render,"yearText",0
PERF,10386,sb_String,render,"HOUR",0
PERF,10386,sb_RenderExtension,render,"text",0
PERF,10386,sb_Control,render,"hourText",0
PERF,10386,sb_String,render,"MINUTE",0
PERF,10386,sb_RenderExtension,render,"text",0
PERF,10387,sb_Control,render,"minuteText",1
PERF,10387,sb_Image,render,"images/backButtonColour.png",0
PERF,10387,sb_RenderExtension,render,"image",0
PERF,10389,sb_Image,render,"images/timeIconBG.png",2
PERF,10389,sb_RenderExtension,render,"image",2
PERF,10389,sb_Control,render,"backButtonColour",2
PERF,10389,sb_String,render,"BACK",0
PERF,10389,sb_RenderExtension,render,"text",0
PERF,10389,sb_Control,render,"cycle",0
PERF,10389,sb_Layer,render,"dateLayer",16
PERF,10389,sb_Screen,render,"dateScreen",37
PERF,10396,sb_Screen,render,"display_update",7
PERF,10397,sb_Action,func,"gra.table.press",0
PERF,10397,sb_Lua,func,"CBMonthPress",0
PERF,10397,sb_Action,func,"gra.lua",0
PERF,10398,sb_Lua,func,"idleTimer",0
PERF,10398,sb_Action,func,"gra.lua",1
PERF,10398,sb_Event,dispatch,"gre.press",1
PERF,10398,sb_Event,dispatch,"gre.redraw",0
PERF,10401,sb_Screen,size,"dateScreen",3
PERF,10422,sb_Image,render,"images/Backgrounds/washerBG.png",21
PERF,10422,sb_RenderExtension,render,"image",21
PERF,10422,sb_Control,render,"background",21
PERF,10422,sb_Layer,render,"background",21
PERF,10422,sb_Control,render,"backgroundTable",0
PERF,10422,sb_String,render,"27",0
PERF,10423,sb_RenderExtension,render,"text",1
PERF,10423,sb_Control,render,"backgroundTable.27.1",1
PERF,10423,sb_String,render,"28",0
PERF,10423,sb_RenderExtension,render,"text",0
PERF,10423,sb_Control,render,"backgroundTable.28.1",0
PERF,10423,sb_String,render,"29",0
PERF,10423,sb_RenderExtension,render,"text",0
PERF,10423,sb_Control,render,"backgroundTable.29.1",0
PERF,10423,sb_String,render,"30",0
PERF,10423,sb_RenderExtension,render,"text",0
PERF,10423,sb_Control,render,"backgroundTable.30.1",0
PERF,10423,sb_String,render,"31",0
PERF,10423,sb_RenderExtension,render,"text",0
PERF,10423,sb_Control,render,"backgroundTable.31.1",0
PERF,10423,sb_String,render,"1",0
PERF,10423,sb_RenderExtension,render,"text",0
PERF,10423,sb_Control,render,"backgroundTable.32.1",0
PERF,10423,sb_String,render,"2",0
PERF,10423,sb_RenderExtension,render,"text",0
PERF,10423,sb_Control,render,"backgroundTable.33.1",0
PERF,10423,sb_String,render,"3",0
PERF,10423,sb_RenderExtension,render,"text",0
PERF,10423,sb_Control,render,"backgroundTable.34.1",0
PERF,10423,sb_String,render,"4",0
PERF,10423,sb_RenderExtension,render,"text",0
PERF,10423,sb_Control,render,"backgroundTable.35.1",0
PERF,10424,sb_String,render,"5",1
PERF,10424,sb_RenderExtension,render,"text",1
PERF,10424,sb_Control,render,"backgroundTable.36.1",1
PERF,10424,sb_String,render,"6",0
PERF,10424,sb_RenderExtension,render,"text",0
PERF,10424,sb_Control,render,"backgroundTable.37.1",0
PERF,10424,sb_Image,render,"images/scrollingListBG.png",0
PERF,10424,sb_RenderExtension,render,"image",0
PERF,10424,sb_Control,render,"whiteFill",0
PERF,10424,sb_Control,render,"foregroundTable",0
PERF,10425,sb_String,render,"1",0
PERF,10425,sb_RenderExtension,render,"text",0
PERF,10425,sb_Control,render,"foregroundTable.32.1",0
PERF,10425,sb_Control,render,"backgroundTable",0
PERF,10425,sb_String,render,"August",0
PERF,10425,sb_RenderExtension,render,"text",0
PERF,10425,sb_Control,render,"backgroundTable.8.1",0
PERF,10425,sb_String,render,"September",0
PERF,10425,sb_RenderExtension,render,"text",0
PERF,10425,sb_Control,render,"backgroundTable.9.1",0
PERF,10425,sb_String,render,"October",0
PERF,10425,sb_RenderExtension,render,"text",0
PERF,10425,sb_Control,render,"backgroundTable.10.1",0
PERF,10425,sb_String,render,"November",0
PERF,10425,sb_RenderExtension,render,"text",0
PERF,10425,sb_Control,render,"backgroundTable.11.1",0
PERF,10426,sb_String,render,"December",1
PERF,10426,sb_RenderExtension,render,"text",1
PERF,10426,sb_Control,render,"backgroundTable.12.1",1
PERF,10426,sb_String,render,"January",0
PERF,10426,sb_RenderExtension,render,"text",0
PERF,10426,sb_Control,render,"backgroundTable.13.1",0
PERF,10426,sb_String,render,"Febuary",0
PERF,10426,sb_RenderExtension,render,"text",0
PERF,10426,sb_Control,render,"backgroundTable.14.1",0
PERF,10426,sb_String,render,"March",0
PERF,10426,sb_RenderExtension,render,"text",0
PERF,10426,sb_Control,render,"backgroundTable.15.1",0
PERF,10426,sb_String,render,"April",0
PERF,10426,sb_RenderExtension,render,"text",0
PERF,10426,sb_Control,render,"backgroundTable.16.1",0
PERF,10426,sb_String,render,"May",0
PERF,10426,sb_RenderExtension,render,"text",0
PERF,10426,sb_Control,render,"backgroundTable.17.1",0
PERF,10426,sb_String,render,"June",0
PERF,10426,sb_RenderExtension,render,"text",0
PERF,10426,sb_Control,render,"backgroundTable.18.1",0
PERF,10428,sb_Image,render,"images/scrollingListBG.png",2
PERF,10428,sb_RenderExtension,render,"image",2
PERF,10428,sb_Control,render,"whiteFill",2
PERF,10428,sb_Control,render,"foregroundTable",0
PERF,10428,sb_String,render,"January",0
PERF,10428,sb_RenderExtension,render,"text",0
PERF,10428,sb_Control,render,"foregroundTable.13.1",0
PERF,10428,sb_Control,render,"backgroundTable",0
PERF,10428,sb_String,render,"2012",0
PERF,10428,sb_RenderExtension,render,"text",0
PERF,10428,sb_Control,render,"backgroundTable.12.1",0
PERF,10428,sb_String,render,"2013",0
PERF,10428,sb_RenderExtension,render,"text",0
PERF,10428,sb_Control,render,"backgroundTable.13.1",0
PERF,10428,sb_String,render,"2014",0
PERF,10428,sb_RenderExtension,render,"text",0
PERF,10429,sb_Control,render,"backgroundTable.14.1",1
PERF,10429,sb_String,render,"2015",0
PERF,10429,sb_RenderExtension,render,"text",0
PERF,10429,sb_Control,render,"backgroundTable.15.1",0
PERF,10429,sb_String,render,"2016",0
PERF,10429,sb_RenderExtension,render,"text",0
PERF,10429,sb_Control,render,"backgroundTable.16.1",0
PERF,10429,sb_String,render,"2001",0
PERF,10429,sb_RenderExtension,render,"text",0
PERF,10429,sb_Control,render,"backgroundTable.17.1",0
PERF,10429,sb_String,render,"2002",0
PERF,10429,sb_RenderExtension,render,"text",0
PERF,10429,sb_Control,render,"backgroundTable.18.1",0
PERF,10429,sb_String,render,"2003",0
PERF,10429,sb_RenderExtension,render,"text",0
PERF,10429,sb_Control,render,"backgroundTable.19.1",0
PERF,10429,sb_String,render,"2004",0
PERF,10429,sb_RenderExtension,render,"text",0
PERF,10429,sb_Control,render,"backgroundTable.20.1",0
PERF,10430,sb_String,render,"2005",0
PERF,10430,sb_RenderExtension,render,"text",0
PERF,10430,sb_Control,render,"backgroundTable.21.1",0
PERF,10430,sb_String,render,"2006",0
PERF,10430,sb_RenderExtension,render,"text",0
PERF,10430,sb_Control,render,"backgroundTable.22.1",0
PERF,10431,sb_Image,render,"images/scrollingListBG.png",1
PERF,10431,sb_RenderExtension,render,"image",1
PERF,10431,sb_Control,render,"whiteFill",1
PERF,10431,sb_Control,render,"foregroundTable",0
PERF,10431,sb_String,render,"2001",0
PERF,10431,sb_RenderExtension,render,"text",0
PERF,10431,sb_Control,render,"foregroundTable.17.1",0
PERF,10431,sb_Control,render,"backgroundTable",0
PERF,10431,sb_String,render,"8",0
PERF,10431,sb_RenderExtension,render,"text",0
PERF,10431,sb_Control,render,"backgroundTable.8.1",0
PERF,10431,sb_String,render,"9",0
PERF,10431,sb_RenderExtension,render,"text",0
PERF,10431,sb_Control,render,"backgroundTable.9.1",0
PERF,10431,sb_String,render,"10",0
PERF,10431,sb_RenderExtension,render,"text",0
PERF,10431,sb_Control,render,"backgroundTable.10.1",0
PERF,10431,sb_String,render,"11",0
PERF,10431,sb_RenderExtension,render,"text",0
PERF,10431,sb_Control,render,"backgroundTable.11.1",0
PERF,10431,sb_String,render,"12",0
PERF,10431,sb_RenderExtension,render,"text",0
PERF,10431,sb_Control,render,"backgroundTable.12.1",0
PERF,10431,sb_String,render,"1",0
PERF,10432,sb_RenderExtension,render,"text",1
PERF,10432,sb_Control,render,"backgroundTable.13.1",1
PERF,10432,sb_String,render,"2",0
PERF,10432,sb_RenderExtension,render,"text",0
PERF,10432,sb_Control,render,"backgroundTable.14.1",0
PERF,10432,sb_String,render,"3",0
PERF,10432,sb_RenderExtension,render,"text",0
PERF,10432,sb_Control,render,"backgroundTable.15.1",0
PERF,10432,sb_String,render,"4",0
PERF,10432,sb_RenderExtension,render,"text",0
PERF,10432,sb_Control,render,"backgroundTable.16.1",0
PERF,10432,sb_String,render,"5",0
PERF,10432,sb_RenderExtension,render,"text",0
PERF,10432,sb_Control,render,"backgroundTable.17.1",0
PERF,10432,sb_String,render,"6",0
PERF,10432,sb_RenderExtension,render,"text",0
PERF,10432,sb_Control,render,"backgroundTable.18.1",0
PERF,10433,sb_Image,render,"images/scrollingListBG.png",1
PERF,10433,sb_RenderExtension,render,"image",1
PERF,10433,sb_Control,render,"whiteFill",1
PERF,10433,sb_Control,render,"foregroundTable",0
PERF,10433,sb_String,render,"1",0
PERF,10433,sb_RenderExtension,render,"text",0
PERF,10433,sb_Control,render,"foregroundTable.13.1",0
PERF,10433,sb_Control,render,"backgroundTable",0
PERF,10433,sb_String,render,"56",0
PERF,10433,sb_RenderExtension,render,"text",0
PERF,10433,sb_Control,render,"backgroundTable.56.1",0
PERF,10433,sb_String,render,"57",0
PERF,10433,sb_RenderExtension,render,"text",0
PERF,10433,sb_Control,render,"backgroundTable.57.1",0
PERF,10433,sb_String,render,"58",0
PERF,10433,sb_RenderExtension,render,"text",0
PERF,10433,sb_Control,render,"backgroundTable.58.1",0
PERF,10433,sb_String,render,"59",0
PERF,10433,sb_RenderExtension,render,"text",0
PERF,10434,sb_Control,render,"backgroundTable.59.1",1
PERF,10434,sb_String,render,"60",0
PERF,10434,sb_RenderExtension,render,"text",0
PERF,10434,sb_Control,render,"backgroundTable.60.1",0
PERF,10434,sb_String,render,"1",0
PERF,10434,sb_RenderExtension,render,"text",0
PERF,10434,sb_Control,render,"backgroundTable.61.1",0
PERF,10434,sb_String,render,"2",0
PERF,10434,sb_RenderExtension,render,"text",0
PERF,10434,sb_Control,render,"backgroundTable.62.1",0
PERF,10434,sb_String,render,"3",0
PERF,10434,sb_RenderExtension,render,"text",0
PERF,10434,sb_Control,render,"backgroundTable.63.1",0
PERF,10434,sb_String,render,"4",0
PERF,10434,sb_RenderExtension,render,"text",0
PERF,10434,sb_Control,render,"backgroundTable.64.1",0
PERF,10434,sb_String,render,"5",0
PERF,10434,sb_RenderExtension,render,"text",0
PERF,10434,sb_Control,render,"backgroundTable.65.1",0
PERF,10434,sb_String,render,"6",0
PERF,10434,sb_RenderExtension,render,"text",0
PERF,10434,sb_Control,render,"backgroundTable.66.1",0
PERF,10435,sb_Image,render,"images/scrollingListBG.png",1
PERF,10435,sb_RenderExtension,render,"image",1
PERF,10435,sb_Control,render,"whiteFill",1
PERF,10435,sb_Control,render,"foregroundTable",0
PERF,10436,sb_String,render,"1",0
PERF,10436,sb_RenderExtension,render,"text",0
PERF,10436,sb_Control,render,"foregroundTable.61.1",0
PERF,10436,sb_RenderExtension,render,"fill",0
PERF,10436,sb_Control,render,"TitleBarColour",0
PERF,10436,sb_String,render,"DAY",0
PERF,10436,sb_RenderExtension,render,"text",0
PERF,10436,sb_Control,render,"dayText",0
PERF,10436,sb_String,render,"MONTH",0
PERF,10436,sb_RenderExtension,render,"text",0
PERF,10436,sb_Control,render,"monthText",0
PERF,10437,sb_String,render,"YEAR",1
PERF,10437,sb_RenderExtension,render,"text",1
PERF,10437,sb_Control,render,"yearText",1
